customer_id,customer_name,city,state,customer_status,order_id,order_value,product_name,product_category,order_date,order_status,promotion_applied,seller_id,seller_name,seller_city,seller_rating
CUST10714,Ethan Yogi,Guna,Himachal Pradesh,dormant,ORD100026,41715.28,Silver Earrings,Jewelry,2024-08-31 09:55:54,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10427,Nirja Thaker,Ghaziabad,Tamil Nadu,dormant,ORD100282,43761.35,Puzzle,Toys & Games,2024-09-04 18:48:23,fulfilled,no,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10264,Urmi Edwin,Ichalkaranji,Tamil Nadu,dormant,ORD101149,40648.29,Self Help Book,Books,2025-12-23 11:52:30,processing,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10745,Nachiket Yadav,Katni,Odisha,active,ORD100437,9324.99,Water Bottle,Home & Kitchen,2025-09-25 04:51:51,fulfilled,no,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10445,Oni Ratti,Satara,Kerala,inactive,ORD101167,5544.52,Screen Guard,Mobile Accessories,2024-05-26 16:04:14,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10704,Harshil Bal,Raichur,Nagaland,dormant,ORD100364,28374.81,Bed Sheet,Home & Kitchen,2024-07-31 19:36:21,lost_parcel,yes,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10779,Ucchal Srinivas,Bhavnagar,Assam,new,ORD100229,33118.46,Badminton Racket,Sports,2025-11-27 16:48:35,fulfilled,yes,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10004,Gaurangi Sabharwal,Shimoga,Goa,new,ORD100037,4424.83,Puzzle,Toys & Games,2026-01-22 02:29:13,returned,no,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10714,Jacob Venkatesh,Gandhinagar,Rajasthan,new,ORD100669,11718.15,Headphones,Electronics,2024-10-27 02:02:40,fulfilled,yes,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10591,Zashil Baral,Bahraich,Nagaland,new,ORD100749,32131.92,Cookbook,Books,2025-01-04 10:38:26,fulfilled,yes,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10368,Aishani Tara,Gandhidham,Tamil Nadu,new,ORD101180,43096.76,Formal Shoes,Footwear,2026-05-13 16:31:26,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10251,Krisha Mand,Bharatpur,Bihar,active,ORD100374,14163.89,Remote Car,Toys & Games,2026-05-14 11:45:12,processing,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10353,Aashi Borde,Amritsar,Gujarat,new,ORD100469,28312.53,Lipstick,Beauty,2026-04-21 12:30:31,fulfilled,no,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10169,Omisha Dube,Cuttack,Chhattisgarh,dormant,ORD100882,1767.87,Screen Guard,Mobile Accessories,2024-05-29 13:03:12,fulfilled,no,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10666,Omaja Gaba,Dibrugarh,Chhattisgarh,inactive,ORD101181,3622.95,Exam Guide,Books,2025-06-01 01:25:33,fulfilled,yes,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10112,Zashil Savant,Phusro,Meghalaya,dormant,ORD100687,27633.88,Sneakers,Footwear,2026-01-08 13:59:28,fulfilled,yes,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10637,Adweta Edwin,Suryapet,Tamil Nadu,active,ORD100032,20737.4,T-Shirt,Fashion,2025-04-17 17:25:28,fulfilled,yes,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10185,Gopal Warrior,Asansol,Andhra Pradesh,dormant,ORD101010,22268.34,Headphones,Electronics,2024-09-03 21:41:06,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10589,Inaya Mistry,Chapra,Sikkim,inactive,ORD101175,36082.73,T-Shirt,Fashion,2024-09-06 06:01:12,fulfilled,yes,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10154,Chavvi Maharaj,Nagercoil,Mizoram,dormant,ORD100194,40791.74,Headphones,Electronics,2024-07-17 03:46:35,fulfilled,no,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10412,Barkha Lall,Hazaribagh,Karnataka,new,ORD101105,5032.18,Yoga Mat,Sports,2025-04-24 00:12:14,fulfilled,yes,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10425,Girindra Narasimhan,Anantapuram,Sikkim,new,ORD101113,6300.87,Cricket Bat,Sports,2025-10-31 04:48:02,returned,yes,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10745,Sai Patla,Siliguri,Haryana,active,ORD101063,39316.33,Earphones,Mobile Accessories,2024-09-14 09:46:33,returned,yes,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10600,Varsha Iyengar,Indore,Gujarat,dormant,ORD100503,24006.82,Tablet,Electronics,2024-09-30 05:18:19,processing,yes,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10433,Tejas Cherian,Rampur,Bihar,active,ORD100915,21357.25,Puzzle,Toys & Games,2024-06-16 14:37:00,returned,no,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10172,Chaaya Saha,Bhalswa Jahangir Pur,Kerala,active,ORD100976,37115.2,Tablet,Electronics,2025-04-11 20:33:10,lost_parcel,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10209,Kai Varghese,Rajpur Sonarpur,Manipur,active,ORD101182,42529.84,Remote Car,Toys & Games,2025-05-23 04:44:59,fulfilled,no,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10207,Nirja Nagarajan,Morena,West Bengal,active,ORD101087,26560.48,Earphones,Mobile Accessories,2025-12-12 13:21:50,processing,no,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10594,Pooja Muni,Sultan Pur Majra,Nagaland,new,ORD100800,3466.49,Perfume,Beauty,2024-08-30 21:10:23,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10284,Hamsini Venkataraman,Bhiwani,Sikkim,inactive,ORD100579,32758.13,Screen Guard,Mobile Accessories,2025-12-05 22:32:13,fulfilled,yes,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10221,Siya Thakur,Srikakulam,Arunachal Pradesh,active,ORD100160,22008.56,Silver Earrings,Jewelry,2025-12-06 09:33:16,fulfilled,yes,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10454,Robert Bandi,Srikakulam,Goa,new,ORD100680,39641.78,Doll,Toys & Games,2025-10-26 01:29:15,fulfilled,yes,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10460,Arin Oak,Bokaro,Maharashtra,inactive,ORD101197,11216.16,Charger,Mobile Accessories,2024-06-08 05:12:58,fulfilled,yes,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10309,Hritik Swaminathan,Srinagar,Assam,inactive,ORD100162,44304.71,Smartphone,Electronics,2025-01-25 17:21:43,returned,no,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10090,Lajita Bassi,Thanjavur,Odisha,active,ORD100821,36055.5,Jeans,Fashion,2026-03-28 07:04:20,fulfilled,yes,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10215,Anamika Keer,Eluru,Gujarat,active,ORD100705,15014.95,Remote Car,Toys & Games,2024-09-10 19:29:12,fulfilled,yes,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10675,Faraj Varkey,South Dumdum,Tripura,inactive,ORD101008,33849.72,Charger,Mobile Accessories,2024-08-01 22:31:53,processing,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10102,Radhika Padmanabhan,Ballia,Andhra Pradesh,active,ORD100877,22173.05,Lipstick,Beauty,2025-09-07 11:46:34,returned,no,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10553,Akshay Choudhury,Gudivada,Telangana,new,ORD100895,22856.89,Cookbook,Books,2024-09-14 22:08:04,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10775,Alka Gokhale,Coimbatore,Meghalaya,inactive,ORD100913,41759.51,Exam Guide,Books,2026-05-11 18:51:56,fulfilled,yes,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10362,Lavanya Kurian,Raipur,Bihar,active,ORD101198,8113.37,Yoga Mat,Sports,2025-07-15 08:15:36,fulfilled,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10576,Hardik Pillai,Ghaziabad,Madhya Pradesh,new,ORD100152,36585.9,Charger,Mobile Accessories,2024-12-20 19:33:55,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10126,Zinal Nayak,Adoni,Karnataka,inactive,ORD100978,7196.17,Football,Sports,2025-10-11 21:01:27,fulfilled,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10587,Jeet Mani,Mangalore,Meghalaya,new,ORD101002,3319.2,Smart Watch,Electronics,2026-04-24 20:36:46,fulfilled,no,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10014,Darsh Ram,Jorhat,Sikkim,active,ORD100509,30438.36,Screen Guard,Mobile Accessories,2026-03-24 20:50:17,fulfilled,yes,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10458,Yoshita Agarwal,Haridwar,Arunachal Pradesh,dormant,ORD100111,32754.2,Running Shoes,Footwear,2024-10-13 05:33:16,fulfilled,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10559,Lila Prakash,Pune,Kerala,new,ORD100226,27929.06,Smart Watch,Electronics,2026-01-22 23:50:27,fulfilled,no,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10287,Nicholas Walla,Bhilai,Andhra Pradesh,inactive,ORD100985,32553.05,Football,Sports,2025-03-30 18:21:03,returned,no,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10297,Harini Sule,Khammam,Chhattisgarh,new,ORD100851,12487.64,Puzzle,Toys & Games,2026-01-08 04:56:07,fulfilled,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10091,Bhavya Sarna,Bhind,Tamil Nadu,new,ORD100103,36666.22,Charger,Mobile Accessories,2025-01-11 17:25:59,fulfilled,yes,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10396,Faras Deo,Kadapa,Sikkim,dormant,ORD100421,15965.86,T-Shirt,Fashion,2025-05-01 05:24:37,returned,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10328,Fitan Prabhu,Faridabad,Madhya Pradesh,inactive,ORD100419,15102.56,Jeans,Fashion,2025-09-18 10:52:17,fulfilled,yes,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10732,Rachita Mutti,Pali,Sikkim,inactive,ORD100624,36830.92,Smartphone,Electronics,2024-08-20 10:08:30,fulfilled,no,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10276,Gavin Modi,Sirsa,Karnataka,inactive,ORD100586,21601.51,Yoga Mat,Sports,2025-02-26 17:57:25,processing,yes,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10134,Neelima Krishnamurthy,Motihari,Goa,inactive,ORD101060,39563.81,T-Shirt,Fashion,2026-04-04 17:51:53,fulfilled,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10753,Upkaar Aggarwal,Ongole,Bihar,inactive,ORD100919,35730.9,Badminton Racket,Sports,2025-08-04 02:57:17,fulfilled,no,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10543,Mekhala Jani,Suryapet,Uttar Pradesh,new,ORD100672,25362.29,Smartphone,Electronics,2025-07-27 14:29:02,fulfilled,no,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10384,Aarnav Mandal,Dharmavaram,Odisha,dormant,ORD100119,14798.87,Headphones,Electronics,2025-10-15 02:56:59,fulfilled,no,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10528,Tamanna Sachdeva,Yamunanagar,Meghalaya,new,ORD100053,35779.77,Mixer Grinder,Home & Kitchen,2025-03-26 22:49:54,fulfilled,yes,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10088,Bachittar Prabhakar,Raiganj,Manipur,active,ORD100151,31000.59,Gold Necklace,Jewelry,2024-11-19 22:13:15,fulfilled,no,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10303,Benjamin Sastry,Khandwa,Bihar,dormant,ORD100403,27750.18,Formal Shoes,Footwear,2025-12-13 04:35:10,fulfilled,no,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10278,Ekansh Basu,Ongole,Odisha,active,ORD101188,4569.76,Football,Sports,2025-01-16 02:01:26,lost_parcel,yes,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10457,Faras Merchant,Guna,Tripura,dormant,ORD100207,4885.23,Football,Sports,2025-07-13 18:49:07,fulfilled,no,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10187,Jackson Arya,Morena,Manipur,active,ORD101134,8631.27,Cookware Set,Home & Kitchen,2025-11-08 20:57:55,fulfilled,yes,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10443,Daksh Ganesan,Bokaro,Mizoram,new,ORD100658,43705.47,Sneakers,Footwear,2025-03-31 11:00:57,returned,yes,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10673,Madhav Balakrishnan,Firozabad,Haryana,inactive,ORD101096,21968.22,T-Shirt,Fashion,2025-09-12 07:09:24,returned,no,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10479,Rayaan Mangal,Nashik,West Bengal,dormant,ORD100232,8784.77,Bed Sheet,Home & Kitchen,2025-10-11 20:28:52,lost_parcel,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10599,Hamsini Bail,Giridih,Haryana,dormant,ORD100008,33600.75,Screen Guard,Mobile Accessories,2024-05-26 02:48:34,lost_parcel,no,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10084,Ishaan Bhatt,Sultan Pur Majra,Tripura,new,ORD100159,7335.38,Sneakers,Footwear,2025-02-25 17:39:29,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10501,Mohammed Khalsa,Belgaum,Maharashtra,new,ORD100036,32376.98,Hair Oil,Beauty,2024-06-08 18:48:49,processing,yes,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10009,Ucchal Pillay,Thiruvananthapuram,Telangana,inactive,ORD100452,21491.62,Cookware Set,Home & Kitchen,2026-04-19 22:14:31,fulfilled,no,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10039,Zansi Krishnamurthy,Rajahmundry,Mizoram,dormant,ORD100651,34786.85,Self Help Book,Books,2025-03-31 18:12:34,fulfilled,yes,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10698,Kai Sant,Amravati,Mizoram,inactive,ORD100253,4777.95,Badminton Racket,Sports,2024-09-16 09:10:39,fulfilled,yes,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10578,Leela Keer,Shimoga,Karnataka,active,ORD100303,12417.22,Kurta,Fashion,2025-01-10 01:26:27,fulfilled,no,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10782,Kala Gill,Noida,Meghalaya,inactive,ORD100896,11530.79,Earphones,Mobile Accessories,2024-10-07 23:17:24,lost_parcel,yes,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10598,Harita Rai,Haldia,Kerala,inactive,ORD101048,26427.73,Screen Guard,Mobile Accessories,2025-02-22 02:32:56,fulfilled,no,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10560,Eesha Raja,Eluru,Maharashtra,active,ORD100880,22863.83,Screen Guard,Mobile Accessories,2025-07-17 22:30:47,processing,yes,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10122,Pooja D’Alia,Ranchi,Andhra Pradesh,inactive,ORD100571,26120.58,Remote Car,Toys & Games,2026-03-13 07:10:11,fulfilled,yes,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10482,Vedant Kuruvilla,Munger,Manipur,inactive,ORD100623,2803.97,Board Game,Toys & Games,2025-09-22 00:51:49,fulfilled,no,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10622,Vincent Bhat,Bhusawal,Odisha,dormant,ORD101144,43640.98,Badminton Racket,Sports,2025-01-20 20:38:09,fulfilled,yes,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10621,Priya Gulati,Fatehpur,Sikkim,inactive,ORD101030,1943.82,Bracelet,Jewelry,2025-03-01 22:21:59,fulfilled,no,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10103,Amrita Sahni,Bhiwandi,Meghalaya,dormant,ORD101145,15869.88,Bracelet,Jewelry,2025-09-16 04:40:12,fulfilled,yes,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10274,Mohini De,Kottayam,Nagaland,new,ORD100262,11956.36,Perfume,Beauty,2024-08-11 00:10:28,fulfilled,yes,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10554,Abdul Narayanan,Bhatpara,Arunachal Pradesh,new,ORD100610,38758.35,Badminton Racket,Sports,2024-09-16 22:00:04,fulfilled,yes,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10018,Gautami Mane,Tinsukia,Mizoram,new,ORD100297,594.58,Earphones,Mobile Accessories,2025-06-08 03:57:26,fulfilled,no,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10114,Darika Bakshi,Tadipatri,Uttarakhand,active,ORD100989,11087.13,Cookbook,Books,2024-11-07 16:39:36,returned,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10383,Tejas Sanghvi,Shimla,Himachal Pradesh,dormant,ORD100414,34913.96,Screen Guard,Mobile Accessories,2025-01-26 07:24:18,fulfilled,no,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10321,Mohammed Sachdeva,Unnao,Punjab,new,ORD100150,18122.64,Kurta,Fashion,2025-04-02 12:35:38,fulfilled,yes,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10790,Sudiksha Bassi,Faridabad,Nagaland,dormant,ORD100945,4436.12,Self Help Book,Books,2024-10-04 03:32:42,fulfilled,yes,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10020,Orinder Pandya,Gaya,Himachal Pradesh,inactive,ORD100472,16357.87,Lipstick,Beauty,2024-12-23 21:37:46,fulfilled,yes,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10047,Samaksh Nayak,Patna,Tamil Nadu,active,ORD100952,13507.32,Tablet,Electronics,2025-08-05 05:27:43,fulfilled,no,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10743,Chakrika Som,Chapra,Sikkim,inactive,ORD100987,4066.44,Screen Guard,Mobile Accessories,2024-09-11 18:35:49,fulfilled,no,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10549,Sanaya Thaman,Korba,Maharashtra,new,ORD100778,17483.13,Gold Necklace,Jewelry,2024-12-31 14:42:34,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10639,Logan Yohannan,Firozabad,Telangana,new,ORD100640,1721.26,Doll,Toys & Games,2026-04-08 23:15:35,fulfilled,yes,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10760,Geetika Purohit,Medininagar,Chhattisgarh,dormant,ORD101189,14513.76,Remote Car,Toys & Games,2026-01-02 08:33:46,fulfilled,yes,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10717,Rachana Sagar,Adoni,Punjab,inactive,ORD101142,1446.94,Saree,Fashion,2025-12-09 09:03:15,fulfilled,no,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10466,Dhriti Bhardwaj,Bidhannagar,Himachal Pradesh,active,ORD100550,23448.99,Badminton Racket,Sports,2024-10-30 03:55:57,fulfilled,no,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10207,Vidhi Chopra,Medininagar,Assam,active,ORD100639,2255.89,Cookware Set,Home & Kitchen,2026-03-05 08:55:16,fulfilled,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10674,Ojasvi Ganguly,Begusarai,Goa,dormant,ORD100935,33237.79,Gold Necklace,Jewelry,2025-04-26 06:00:00,fulfilled,yes,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10710,Viraj Bora,Ajmer,Meghalaya,dormant,ORD100928,4131.6,Gold Necklace,Jewelry,2025-10-10 09:03:56,fulfilled,no,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10745,Udant Gill,Aizawl,Telangana,inactive,ORD100488,35128.42,Sneakers,Footwear,2025-11-06 07:18:13,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10056,Nihal Dasgupta,Raipur,Tamil Nadu,active,ORD100819,14624.05,Cookbook,Books,2025-05-04 14:09:22,fulfilled,no,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10070,Aarini Padmanabhan,Bulandshahr,Bihar,new,ORD100710,804.0,Hair Oil,Beauty,2025-02-17 05:33:48,fulfilled,no,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10645,Charvi Chana,Bihar Sharif,Gujarat,dormant,ORD101080,41519.77,Water Bottle,Home & Kitchen,2026-03-19 01:27:05,processing,yes,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10152,Timothy Bhatnagar,Barasat,Rajasthan,active,ORD100147,3584.11,Kurta,Fashion,2025-04-02 15:56:56,fulfilled,no,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10703,Hritik Kaur,Nagpur,Punjab,active,ORD100146,3017.96,Silver Earrings,Jewelry,2026-04-07 08:05:40,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10614,Saumya Misra,Malda,Karnataka,inactive,ORD101174,33981.57,Face Cream,Beauty,2024-11-19 21:56:08,fulfilled,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10720,Amol Srinivasan,Nanded,Tamil Nadu,dormant,ORD100962,1274.23,Cookware Set,Home & Kitchen,2025-05-12 06:24:54,processing,no,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10436,Vinaya Babu,Katihar,Nagaland,active,ORD100345,34271.94,Bracelet,Jewelry,2025-04-05 00:40:05,returned,yes,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10287,Tanvi Tandon,Chapra,Bihar,dormant,ORD100402,8023.66,Lipstick,Beauty,2024-12-14 14:34:25,lost_parcel,yes,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10184,Hitesh Comar,Hindupur,Uttar Pradesh,new,ORD100931,30305.08,Mixer Grinder,Home & Kitchen,2025-09-10 16:54:36,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10403,Hemal Kannan,Mahbubnagar,Goa,active,ORD100954,5392.03,Gold Necklace,Jewelry,2026-01-23 18:59:04,fulfilled,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10383,Girik Baria,Madhyamgram,Sikkim,dormant,ORD101124,22267.47,Doll,Toys & Games,2024-11-10 16:42:59,fulfilled,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10764,Bhanumati Chada,Sultan Pur Majra,Punjab,active,ORD100659,6207.98,Jacket,Fashion,2025-05-21 16:32:46,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10391,Alka Dar,Sangli-Miraj & Kupwad,Uttar Pradesh,new,ORD100463,21407.69,Face Cream,Beauty,2025-11-04 09:45:06,fulfilled,yes,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10245,Nidhi Sahni,Raipur,Madhya Pradesh,new,ORD100186,33931.64,Gold Necklace,Jewelry,2024-06-05 17:33:24,processing,no,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10671,Falan Grover,Kottayam,Bihar,dormant,ORD100608,4944.7,Formal Shoes,Footwear,2025-03-09 12:14:49,fulfilled,yes,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10179,Chakrika Nigam,Bhind,Assam,new,ORD100143,35612.1,Hair Oil,Beauty,2024-09-06 20:39:48,fulfilled,no,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10091,Naveen Biswas,Hospet,Jharkhand,inactive,ORD100751,21082.12,Saree,Fashion,2026-02-15 23:49:53,fulfilled,yes,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10420,Champak Divan,Anantapuram,Manipur,dormant,ORD100981,35488.33,Bed Sheet,Home & Kitchen,2024-09-26 17:59:41,processing,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10681,Shivani Guha,Mahbubnagar,Meghalaya,active,ORD100197,27781.6,Perfume,Beauty,2025-06-13 22:55:35,fulfilled,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10692,Amol Dhawan,Junagadh,Chhattisgarh,dormant,ORD100883,32292.54,Gold Necklace,Jewelry,2024-07-25 07:00:12,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10297,Charan Srinivasan,Loni,Rajasthan,inactive,ORD100279,34020.8,Laptop,Electronics,2025-12-01 16:35:05,returned,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10751,Niharika Soni,Kollam,Tripura,new,ORD100293,43502.89,Silver Earrings,Jewelry,2024-12-29 15:23:53,fulfilled,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10337,Abha Ghose,Ichalkaranji,Gujarat,dormant,ORD101088,3158.52,Remote Car,Toys & Games,2024-07-25 02:04:22,fulfilled,yes,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10340,Vrinda Ganesh,Buxar,Andhra Pradesh,active,ORD100400,9138.64,Gold Necklace,Jewelry,2026-01-28 17:03:27,fulfilled,no,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10560,Nirja Bassi,Bhalswa Jahangir Pur,Tamil Nadu,inactive,ORD100122,40481.11,Silver Earrings,Jewelry,2026-04-30 00:20:05,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10207,Bhanumati Krishnan,Thoothukudi,Assam,active,ORD100202,32306.93,Gold Necklace,Jewelry,2025-08-16 03:48:51,returned,yes,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10565,Prisha Nadig,Hajipur,Odisha,active,ORD100835,33004.06,Laptop,Electronics,2025-09-16 14:52:31,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10322,Ethan Seth,Raiganj,Assam,inactive,ORD100246,25371.2,Bracelet,Jewelry,2026-02-09 01:49:26,fulfilled,no,SELL1012,Patla-Gaba Retail,Raichur,3.5
